qpc,native_working_set_bytes,wrapper_working_set_bytes,aggregate_working_set_bytes
1478026101812,315797504,79929344,395726848
1478026160713,315797504,79925248,395722752
1478026315505,315797504,79925248,395722752
1478026471090,315797504,79925248,395722752
1478026633094,315797504,79925248,395722752
1478026787845,315797504,79925248,395722752
1478026942960,315797504,79925248,395722752
1478027097686,315797504,79925248,395722752
1478027253548,315797504,79925248,395722752
1478027416181,315797504,79925248,395722752
1478027564578,315797504,79925248,395722752
1478027721041,315797504,79925248,395722752
1478027875322,315797504,79925248,395722752
1478028030789,315797504,79925248,395722752
1478028186901,315797504,79925248,395722752
1478028341490,315797504,79925248,395722752
1478028496858,315797504,79925248,395722752
1478028652727,315797504,79925248,395722752
1478028807188,315797504,79925248,395722752
1478028962006,315797504,79925248,395722752
1478029116970,315797504,79925248,395722752
1478029272684,315797504,79925248,395722752
1478029432375,315797504,79925248,395722752
1478029588906,315797504,79925248,395722752
1478029742957,315797504,79925248,395722752
1478029896554,315797504,79925248,395722752
1478030050613,315797504,79925248,395722752
1478030204992,315797504,79925248,395722752
1478030360134,315797504,79925248,395722752
1478030516374,314585088,79925248,394510336
1478030672111,315916288,79925248,395841536
1478030832053,315916288,79925248,395841536
1478030906895,315928576,79929344,395857920
1478030984795,315928576,79925248,395853824
1478031139748,315928576,79925248,395853824
1478031303040,315928576,79925248,395853824
1478031449637,315928576,79925248,395853824
1478031606551,315928576,79925248,395853824
1478031759381,315928576,79925248,395853824
1478031914596,315928576,79925248,395853824
1478032070451,315928576,79925248,395853824
1478032226087,315928576,79925248,395853824
1478032381226,315928576,79925248,395853824
1478032542988,315928576,79925248,395853824
1478032698085,315928576,79925248,395853824
1478032853061,315928576,79925248,395853824
1478033008396,315928576,79925248,395853824
1478033164414,315928576,79925248,395853824
1478033320544,315928576,79925248,395853824
1478033475984,315928576,79925248,395853824
1478033630322,315928576,79925248,395853824
1478033786751,315928576,79925248,395853824
1478033941171,315928576,79925248,395853824
1478034098461,315928576,79925248,395853824
1478034247794,315928576,79925248,395853824
1478034405015,315928576,79925248,395853824
1478034554947,315928576,79925248,395853824
1478034710342,315928576,79925248,395853824
1478034866357,315928576,79925248,395853824
1478035021971,315928576,79925248,395853824
1478035175042,315928576,79925248,395853824
1478035331150,314712064,79925248,394637312
1478035483492,315965440,79925248,395890688
1478035643181,315965440,79925248,395890688
1478035714917,315977728,79929344,395907072
1478035800087,315977728,79925248,395902976
1478035953724,315977728,79925248,395902976
1478036110799,315977728,79925248,395902976
1478036265568,315977728,79925248,395902976
1478036421819,315977728,79925248,395902976
1478036576532,315977728,79925248,395902976
1478036732659,315977728,79925248,395902976
1478036887758,315977728,79925248,395902976
1478037043852,315977728,79925248,395902976
1478037196904,315977728,79925248,395902976
1478037350530,315977728,79925248,395902976
1478037506280,315977728,79925248,395902976
1478037659993,315977728,79925248,395902976
1478037816194,315977728,79925248,395902976
1478037970751,315977728,79925248,395902976
1478038132116,315977728,79925248,395902976
1478038284620,315977728,79925248,395902976
1478038438701,315977728,79925248,395902976
1478038589991,315977728,79925248,395902976
1478038745340,315977728,79925248,395902976
1478038901617,315977728,79925248,395902976
1478039057078,315977728,79925248,395902976
1478039212210,315977728,79925248,395902976
1478039369063,315977728,79925248,395902976
1478039522465,315977728,79925248,395902976
1478039676956,315977728,79925248,395902976
1478039832011,315977728,79925248,395902976
1478039985957,315977728,79925248,395902976
1478040141626,314773504,79925248,394698752
1478040295989,316026880,79925248,395952128
1478040450519,316026880,79925248,395952128
1478040533299,316043264,79929344,395972608
1478040608188,316043264,79925248,395968512
1478040763078,316043264,79925248,395968512
1478040924337,316043264,79925248,395968512
1478041073630,316043264,79925248,395968512
1478041228994,316043264,79925248,395968512
1478041384932,316043264,79925248,395968512
1478041537443,316043264,79925248,395968512
1478041693676,316043264,79925248,395968512
1478041845552,316043264,79925248,395968512
1478042000727,316043264,79925248,395968512
1478042157490,316043264,79925248,395968512
1478042309790,316043264,79925248,395968512
1478042464965,316043264,79925248,395968512
1478042621760,316043264,79925248,395968512
1478042772084,316043264,79925248,395968512
1478042931734,316043264,79925248,395968512
1478043084717,316043264,79925248,395968512
1478043241108,316043264,79925248,395968512
1478043396422,316043264,79925248,395968512
1478043550843,316043264,79925248,395968512
1478043707151,316043264,79925248,395968512
1478043861407,316043264,79925248,395968512
1478044017639,316043264,79925248,395968512
1478044171918,316043264,79925248,395968512
1478044333036,316043264,79925248,395968512
1478044488869,316043264,79925248,395968512
1478044642988,316043264,79925248,395968512
1478044799242,316043264,79925248,395968512
1478044953693,314839040,79925248,394764288
1478045109711,318615552,79925248,398540800
1478045264507,318615552,79925248,398540800
1478045346906,318631936,79929344,398561280
1478045418905,318631936,79925248,398557184
1478045574681,318631936,79925248,398557184
1478045729633,318631936,79925248,398557184
1478045886003,318631936,79925248,398557184
1478046040847,318631936,79925248,398557184
1478046196108,318631936,79925248,398557184
1478046351810,318631936,79925248,398557184
1478046506566,318631936,79925248,398557184
1478046658776,318631936,79925248,398557184
1478046813071,318631936,79925248,398557184
1478046968924,318631936,79925248,398557184
1478047122049,318631936,79925248,398557184
1478047276803,318631936,79925248,398557184
1478047431331,318631936,79925248,398557184
1478047586627,318631936,79925248,398557184
1478047743790,318631936,79925248,398557184
1478047894334,318631936,79925248,398557184
1478048050932,318631936,79925248,398557184
1478048206780,318631936,79925248,398557184
1478048362117,318631936,79925248,398557184
1478048516592,318631936,79925248,398557184
1478048671924,318631936,79925248,398557184
1478048833179,318631936,79925248,398557184
1478048989777,318631936,79925248,398557184
1478049145682,318631936,79925248,398557184
1478049301640,318631936,79925248,398557184
1478049456061,318631936,79925248,398557184
1478049611336,318631936,79925248,398557184
1478049765470,318709760,79925248,398635008
1478049919371,318709760,79925248,398635008
1478050045240,318726144,79929344,398655488
1478050231366,318726144,79925248,398651392
1478050386510,318726144,79925248,398651392
1478050542008,318726144,79925248,398651392
1478050700975,318726144,79925248,398651392
1478050850070,318726144,79925248,398651392
1478051006761,318726144,79925248,398651392
1478051158049,318726144,79925248,398651392
1478051309627,318726144,79925248,398651392
1478051464126,318726144,79925248,398651392
1478051618096,318726144,79925248,398651392
1478051772858,318726144,79925248,398651392
1478051932659,318726144,79925248,398651392
1478052085973,318726144,79925248,398651392
1478052242210,318726144,79925248,398651392
1478052396152,318726144,79925248,398651392
1478052550597,318726144,79925248,398651392
1478052706895,318726144,79925248,398651392
1478052861165,318726144,79925248,398651392
1478053015114,318726144,79925248,398651392
1478053170870,318726144,79925248,398651392
1478053331115,318726144,79925248,398651392
1478053484027,318726144,79925248,398651392
1478053640338,318726144,79925248,398651392
1478053796232,318726144,79925248,398651392
1478053950037,318726144,79925248,398651392
1478054105986,318726144,79925248,398651392
1478054260613,318726144,79925248,398651392
1478054415436,318726144,79925248,398651392
1478054568350,318746624,79925248,398671872
1478054730287,318746624,79925248,398671872
1478054846464,318767104,79929344,398696448
1478055040442,318767104,79925248,398692352
1478055195737,318767104,79925248,398692352
1478055350938,318767104,79925248,398692352
1478055506720,318767104,79925248,398692352
1478055660821,318767104,79925248,398692352
1478055815819,318767104,79925248,398692352
1478055970246,318767104,79925248,398692352
1478056131577,318767104,79925248,398692352
1478056286674,318767104,79925248,398692352
1478056441561,318767104,79925248,398692352
1478056596846,318767104,79925248,398692352
1478056751046,318767104,79925248,398692352
1478056907128,318767104,79925248,398692352
1478057060132,318767104,79925248,398692352
1478057215209,318767104,79925248,398692352
1478057370320,318767104,79925248,398692352
1478057530788,318767104,79925248,398692352
1478057685406,318767104,79925248,398692352
1478057845799,318767104,79925248,398692352
1478058001952,318767104,79925248,398692352
1478058157512,318767104,79925248,398692352
1478058312890,318767104,79925248,398692352
1478058468119,318767104,79925248,398692352
1478058621975,318767104,79925248,398692352
1478058776575,318767104,79925248,398692352
1478058932060,318767104,79925248,398692352
1478059087202,318767104,79925248,398692352
1478059242486,318767104,79925248,398692352
1478059399306,318939136,79925248,398864384
1478059553334,318939136,79925248,398864384
1478059677197,318955520,79929344,398884864
1478059865840,318955520,79925248,398880768
1478060016980,318955520,79925248,398880768
1478060168147,318955520,79925248,398880768
1478060321185,318955520,79925248,398880768
1478060475124,318955520,79925248,398880768
1478060637478,318955520,79925248,398880768
1478060786722,318955520,79925248,398880768
1478060942612,318955520,79925248,398880768
1478061097964,318955520,79925248,398880768
1478061250094,318955520,79925248,398880768
1478061406440,318955520,79925248,398880768
1478061561073,318955520,79925248,398880768
1478061716554,318955520,79925248,398880768
1478061869341,318955520,79925248,398880768
1478062029396,318955520,79925248,398880768
1478062186149,318955520,79925248,398880768
1478062341691,318955520,79925248,398880768
1478062495079,318955520,79925248,398880768
1478062650895,318955520,79925248,398880768
1478062806637,318955520,79925248,398880768
1478062963426,318955520,79925248,398880768
1478063118407,318955520,79925248,398880768
1478063273018,318955520,79925248,398880768
1478063431365,318955520,79925248,398880768
1478063585785,318955520,79925248,398880768
1478063746646,318955520,79925248,398880768
1478063901265,318955520,79925248,398880768
1478064057231,318955520,79925248,398880768
1478064212683,318971904,79925248,398897152
1478064367687,318971904,79925248,398897152
1478064471378,318988288,79929344,398917632
1478064679142,318988288,79925248,398913536
1478064832238,318988288,79925248,398913536
1478064983571,318988288,79925248,398913536
1478065138820,318988288,79925248,398913536
1478065295125,318988288,79925248,398913536
1478065446428,318988288,79925248,398913536
1478065601890,318988288,79925248,398913536
1478065756858,318988288,79925248,398913536
1478065912895,318988288,79925248,398913536
1478066066464,318988288,79925248,398913536
1478066222374,318988288,79925248,398913536
1478066376964,318988288,79925248,398913536
1478066533867,318988288,79925248,398913536
1478066688965,318988288,79925248,398913536
1478066846872,318988288,79925248,398913536
1478067001908,318988288,79925248,398913536
1478067158673,318988288,79925248,398913536
1478067312728,318988288,79925248,398913536
1478067467426,318988288,79925248,398913536
1478067621856,318988288,79925248,398913536
1478067775827,318988288,79925248,398913536
1478067931677,318988288,79925248,398913536
1478068087497,318988288,79925248,398913536
1478068242441,318988288,79925248,398913536
1478068396817,318988288,79925248,398913536
1478068551498,318988288,79925248,398913536
1478068706806,318988288,79925248,398913536
1478068862403,317775872,79925248,397701120
1478069014519,319102976,79925248,399028224
1478069169970,319102976,79925248,399028224
1478069255040,319111168,79929344,399040512
1478069330808,319111168,79925248,399036416
1478069484829,319111168,79925248,399036416
1478069640085,319111168,79925248,399036416
1478069795819,319111168,79925248,399036416
1478069950228,319111168,79925248,399036416
1478070105410,319111168,79925248,399036416
1478070261729,319111168,79925248,399036416
1478070423258,319111168,79925248,399036416
1478070571709,319111168,79925248,399036416
1478070731494,319111168,79925248,399036416
1478070887533,319111168,79925248,399036416
1478071040493,319111168,79925248,399036416
1478071197857,319111168,79925248,399036416
1478071351997,319111168,79925248,399036416
1478071514825,319111168,79925248,399036416
1478071667480,319111168,79925248,399036416
1478071822290,319111168,79925248,399036416
1478071977489,319111168,79925248,399036416
1478072132668,319111168,79925248,399036416
1478072289779,319111168,79925248,399036416
1478072443171,319111168,79925248,399036416
1478072599363,319111168,79925248,399036416
1478072755252,319111168,79925248,399036416
1478072909654,319111168,79925248,399036416
1478073065674,319111168,79925248,399036416
1478073220481,319111168,79925248,399036416
1478073374773,319111168,79925248,399036416
1478073530767,319111168,79925248,399036416
1478073687666,317956096,79925248,397881344
1478073841110,319160320,79925248,399085568
1478073997995,319160320,79925248,399085568
1478074077735,319426560,79929344,399355904
1478074151721,319426560,79925248,399351808
1478074306000,319426560,79925248,399351808
1478074461441,319426560,79925248,399351808
1478074617378,319426560,79925248,399351808
1478074771386,319426560,79925248,399351808
1478074932514,319426560,79925248,399351808
1478075087493,319426560,79925248,399351808
1478075243758,319426560,79925248,399351808
1478075397940,319426560,79925248,399351808
1478075552614,319426560,79925248,399351808
1478075707505,319426560,79925248,399351808
1478075862812,319426560,79925248,399351808
1478076016549,319426560,79925248,399351808
1478076172883,319426560,79925248,399351808
1478076333494,319426560,79925248,399351808
1478076483675,319426560,79925248,399351808
1478076636463,319426560,79925248,399351808
1478076792632,319426560,79925248,399351808
1478076947721,319426560,79925248,399351808
1478077102467,319426560,79925248,399351808
1478077255500,319426560,79925248,399351808
1478077411809,319426560,79925248,399351808
1478077567109,319426560,79925248,399351808
1478077722177,319426560,79925248,399351808
1478077877836,319426560,79925248,399351808
1478078033884,319426560,79925248,399351808
1478078187054,319426560,79925248,399351808
1478078343185,319426560,79925248,399351808
1478078499666,318238720,79925248,398163968
1478078650855,319238144,79925248,399163392
1478078806187,319238144,79925248,399163392
1478078877725,319262720,79929344,399192064
1478078962609,319262720,79925248,399187968
1478079116848,319262720,79925248,399187968
1478079271834,319262720,79925248,399187968
1478079432630,319262720,79925248,399187968
1478079587292,319262720,79925248,399187968
1478079741732,319262720,79925248,399187968
1478079896706,319262720,79925248,399187968
1478080057025,319262720,79925248,399187968
1478080206065,319262720,79925248,399187968
1478080361172,319262720,79925248,399187968
1478080514901,319262720,79925248,399187968
1478080667643,319262720,79925248,399187968
1478080823008,319262720,79925248,399187968
1478080975554,319262720,79925248,399187968
1478081130110,319262720,79925248,399187968
1478081281428,319262720,79925248,399187968
1478081435890,319262720,79925248,399187968
1478081598007,319262720,79925248,399187968
1478081750579,319262720,79925248,399187968
1478081907751,319262720,79925248,399187968
1478082062848,319262720,79925248,399187968
1478082216625,319262720,79925248,399187968
1478082371554,319262720,79925248,399187968
1478082531908,319262720,79925248,399187968
1478082687348,319262720,79925248,399187968
1478082840014,319262720,79925248,399187968
1478082996773,319262720,79925248,399187968
1478083150743,319262720,79925248,399187968
1478083305856,318050304,79925248,397975552
1478083460978,319352832,79925248,399278080
1478083616802,319352832,79925248,399278080
1478083681651,319365120,79929344,399294464
1478083772183,319365120,79925248,399290368
1478083932168,319365120,79925248,399290368
1478084084916,319365120,79925248,399290368
1478084235865,319365120,79925248,399290368
1478084390824,319365120,79925248,399290368
1478084546629,319365120,79925248,399290368
1478084698845,319365120,79925248,399290368
1478084849729,319365120,79925248,399290368
1478085006234,319365120,79925248,399290368
1478085161076,319365120,79925248,399290368
1478085318487,319365120,79925248,399290368
1478085473461,319365120,79925248,399290368
1478085634176,319365120,79925248,399290368
1478085790205,319365120,79925248,399290368
1478085945570,319365120,79925248,399290368
1478086097865,319365120,79925248,399290368
1478086252393,319365120,79925248,399290368
1478086404906,319365120,79925248,399290368
1478086561719,319365120,79925248,399290368
1478086716918,319365120,79925248,399290368
1478086872029,319365120,79925248,399290368
1478087033867,319365120,79925248,399290368
1478087190484,319365120,79925248,399290368
1478087341909,319365120,79925248,399290368
1478087494745,319365120,79925248,399290368
1478087649401,319365120,79925248,399290368
1478087800744,319365120,79925248,399290368
1478087955950,319365120,79925248,399290368
1478088108570,318128128,79925248,398053376
1478088265028,319451136,79925248,399376384
1478088421152,319451136,79925248,399376384
1478088488055,319463424,79929344,399392768
1478088576674,319463424,79925248,399388672
1478088730543,319463424,79925248,399388672
1478088886010,319463424,79925248,399388672
1478089041109,319463424,79925248,399388672
1478089197426,319463424,79925248,399388672
1478089350351,319463424,79925248,399388672
1478089514590,319463424,79925248,399388672
1478089662092,319463424,79925248,399388672
1478089815449,319463424,79925248,399388672
1478089971041,319463424,79925248,399388672
1478090131376,319463424,79925248,399388672
1478090287053,319463424,79925248,399388672
1478090442045,319463424,79925248,399388672
1478090597266,319463424,79925248,399388672
1478090750841,319463424,79925248,399388672
1478090906007,319463424,79925248,399388672
1478091061241,319463424,79925248,399388672
1478091217005,319463424,79925248,399388672
1478091372360,319463424,79925248,399388672
1478091532819,319463424,79925248,399388672
1478091685097,319463424,79925248,399388672
1478091841760,319463424,79925248,399388672
1478091997006,319463424,79925248,399388672
1478092152128,319463424,79925248,399388672
1478092306933,319463424,79925248,399388672
1478092462730,319463424,79925248,399388672
1478092617281,319463424,79925248,399388672
1478092771759,319463424,79925248,399388672
1478092930908,318255104,79925248,398180352
1478093086729,319545344,79925248,399470592
1478093240680,319545344,79925248,399470592
1478093303924,320638976,79929344,400568320
1478093396331,320638976,79925248,400564224
1478093550729,320638976,79925248,400564224
1478093707358,320638976,79925248,400564224
1478093861243,320638976,79925248,400564224
1478094016880,320638976,79925248,400564224
1478094172008,320638976,79925248,400564224
1478094332167,320638976,79925248,400564224
1478094485930,320638976,79925248,400564224
1478094641242,320638976,79925248,400564224
1478094797593,320638976,79925248,400564224
1478094950753,320638976,79925248,400564224
1478095106822,320638976,79925248,400564224
1478095260731,320638976,79925248,400564224
1478095418242,320638976,79925248,400564224
1478095569851,320638976,79925248,400564224
1478095730438,320638976,79925248,400564224
1478095886359,320638976,79925248,400564224
1478096041900,320638976,79925248,400564224
1478096196789,320638976,79925248,400564224
1478096352680,320638976,79925248,400564224
1478096507717,320638976,79925248,400564224
1478096663462,320638976,79925248,400564224
1478096817458,320638976,79925248,400564224
1478096972091,320638976,79925248,400564224
1478097127682,320638976,79925248,400564224
1478097283178,320638976,79925248,400564224
1478097438970,320638976,79925248,400564224
1478097594672,320638976,79925248,400564224
1478097750408,319500288,79925248,399425536
1478097906026,319635456,79925248,399560704
1478098060424,319635456,79925248,399560704
1478098070902,319643648,79929344,399572992
1478098216539,319643648,79925248,399568896
1478098370647,319643648,79925248,399568896
1478098532395,319643648,79925248,399568896
1478098688115,319643648,79925248,399568896
1478098845498,319643648,79925248,399568896
1478098998689,319643648,79925248,399568896
1478099161034,319643648,79925248,399568896
1478099308544,319643648,79925248,399568896
1478099462967,319643648,79925248,399568896
1478099619352,319643648,79925248,399568896
1478099772402,319643648,79925248,399568896
1478099931596,319643648,79925248,399568896
1478100086906,319643648,79925248,399568896
1478100241150,319643648,79925248,399568896
1478100397224,319643648,79925248,399568896
1478100551547,319643648,79925248,399568896
1478100707524,319643648,79925248,399568896
1478100863236,319643648,79925248,399568896
1478101015896,319643648,79925248,399568896
1478101170759,319643648,79925248,399568896
1478101330220,319643648,79925248,399568896
1478101483216,319643648,79925248,399568896
1478101636061,319643648,79925248,399568896
1478101791246,319643648,79925248,399568896
1478101947450,319643648,79925248,399568896
1478102102643,319643648,79925248,399568896
1478102255700,319643648,79925248,399568896
1478102410810,319643648,79925248,399568896
1478102566020,319676416,79925248,399601664
1478102721052,319676416,79925248,399601664
1478102763188,319692800,79929344,399622144
1478102876706,319692800,79925248,399618048
1478103031506,319692800,79925248,399618048
1478103186802,319692800,79925248,399618048
1478103342275,319692800,79925248,399618048
1478103497458,319692800,79925248,399618048
1478103652872,319692800,79925248,399618048
1478103807599,319692800,79925248,399618048
1478103962983,319692800,79925248,399618048
1478104117997,319692800,79925248,399618048
1478104273215,319692800,79925248,399618048
1478104433257,319692800,79925248,399618048
1478104588482,319692800,79925248,399618048
1478104743818,319692800,79925248,399618048
1478104899710,319692800,79925248,399618048
1478105054278,319692800,79925248,399618048
1478105210576,319692800,79925248,399618048
1478105365236,319692800,79925248,399618048
1478105518600,319692800,79925248,399618048
1478105673199,319692800,79925248,399618048
1478105831923,319692800,79925248,399618048
1478105985906,319692800,79925248,399618048
1478106141938,319692800,79925248,399618048
1478106297600,319692800,79925248,399618048
1478106452976,319692800,79925248,399618048
1478106606579,319692800,79925248,399618048
1478106762209,319692800,79925248,399618048
1478106919592,319692800,79925248,399618048
1478107074171,319692800,79925248,399618048
1478107229456,319692800,79925248,399618048
1478107383238,319713280,79925248,399638528
1478107535640,319713280,79925248,399638528
1478107559977,319717376,79929344,399646720
1478107692567,319717376,79925248,399642624
1478107847156,319717376,79925248,399642624
1478108003621,319717376,79925248,399642624
1478108154709,319717376,79925248,399642624
1478108305907,319717376,79925248,399642624
1478108459328,319717376,79925248,399642624
1478108612437,319717376,79925248,399642624
1478108776038,319717376,79925248,399642624
1478108924494,319717376,79925248,399642624
1478109077764,319717376,79925248,399642624
1478109232210,319717376,79925248,399642624
1478109387892,319717376,79925248,399642624
1478109543455,319717376,79925248,399642624
1478109698686,319717376,79925248,399642624
1478109852286,319717376,79925248,399642624
1478110006144,319717376,79925248,399642624
1478110163040,319717376,79925248,399642624
1478110317242,319717376,79925248,399642624
1478110471778,319717376,79925248,399642624
1478110626622,319717376,79925248,399642624
1478110778604,319717376,79925248,399642624
1478110931708,319717376,79925248,399642624
1478111087550,319717376,79925248,399642624
1478111242669,319717376,79925248,399642624
1478111397340,319717376,79925248,399642624
1478111552189,319717376,79925248,399642624
1478111706606,319717376,79925248,399642624
1478111862582,319717376,79925248,399642624
1478112017438,319717376,79925248,399642624
1478112171984,319696896,79925248,399622144
1478112332659,319696896,79925248,399622144
1478112361144,319700992,79929344,399630336
1478112488457,319700992,79925248,399626240
1478112643824,319700992,79925248,399626240
1478112797897,319700992,79925248,399626240
1478112951207,319700992,79925248,399626240
1478113106835,319700992,79925248,399626240
1478113261507,319700992,79925248,399626240
1478113416894,319700992,79925248,399626240
1478113571610,319700992,79925248,399626240
1478113731871,319700992,79925248,399626240
1478113883972,319700992,79925248,399626240
1478114037858,319700992,79925248,399626240
1478114192267,319700992,79925248,399626240
1478114347683,319700992,79925248,399626240
1478114501715,319700992,79925248,399626240
1478114655995,319700992,79925248,399626240
1478114812247,319700992,79925248,399626240
1478114966988,319700992,79925248,399626240
1478115124656,319700992,79925248,399626240
1478115277520,319700992,79925248,399626240
1478115432505,319700992,79925248,399626240
1478115583822,319700992,79925248,399626240
1478115739375,319664128,79925248,399589376
1478115894491,319684608,79925248,399609856
1478116049382,319729664,79925248,399654912
1478116204381,319729664,79925248,399654912
1478116359273,319729664,79925248,399654912
1478116514526,319729664,79925248,399654912
1478116666124,319729664,79925248,399654912
1478116821642,319729664,79925248,399654912
1478116977045,319733760,79925248,399659008
1478117131217,319733760,79925248,399659008
1478117164804,319737856,79929344,399667200
1478117286953,319737856,79925248,399663104
1478117442581,319737856,79925248,399663104
1478117597220,319737856,79925248,399663104
1478117748425,319737856,79925248,399663104
1478117902572,319737856,79925248,399663104
1478118059243,319737856,79925248,399663104
1478118218701,319737856,79925248,399663104
1478118368186,319737856,79925248,399663104
1478118522734,319737856,79925248,399663104
1478118678835,319737856,79925248,399663104
1478118833182,319737856,79925248,399663104
1478118988608,319737856,79925248,399663104
1478119144541,319737856,79925248,399663104
1478119299447,319737856,79925248,399663104
1478119454322,319737856,79925248,399663104
1478119610495,319737856,79925248,399663104
1478119765753,319737856,79925248,399663104
1478119919955,319737856,79925248,399663104
1478120076886,319737856,79925248,399663104
1478120231216,319737856,79925248,399663104
1478120387295,319737856,79925248,399663104
1478120541627,319737856,79925248,399663104
1478120697509,319737856,79925248,399663104
1478120852292,319737856,79925248,399663104
1478121008565,319737856,79925248,399663104
1478121163439,319737856,79925248,399663104
1478121318135,319737856,79925248,399663104
1478121479219,319737856,79925248,399663104
1478121633658,319737856,79925248,399663104
1478121792191,319750144,79925248,399675392
1478121942837,319750144,79925248,399675392
1478121968141,319754240,79929344,399683584
1478122097836,319754240,79925248,399679488
1478122252925,319754240,79925248,399679488
1478122409467,319754240,79925248,399679488
1478122563375,319754240,79925248,399679488
1478122718614,319754240,79925248,399679488
1478122875018,319754240,79925248,399679488
1478123034633,319754240,79925248,399679488
1478123190042,319754240,79925248,399679488
1478123345631,319754240,79925248,399679488
1478123500894,319754240,79925248,399679488
1478123656267,319754240,79925248,399679488
1478123811507,319754240,79925248,399679488
1478123966950,319754240,79925248,399679488
1478124122231,319754240,79925248,399679488
1478124276948,319754240,79925248,399679488
1478124432659,319754240,79925248,399679488
1478124587543,319754240,79925248,399679488
1478124743039,319754240,79925248,399679488
1478124894547,319754240,79925248,399679488
1478125049437,319754240,79925248,399679488
1478125206156,319754240,79925248,399679488
1478125360068,319754240,79925248,399679488
1478125515027,319754240,79925248,399679488
1478125670198,319754240,79925248,399679488
1478125821513,319754240,79925248,399679488
1478125978750,319754240,79925248,399679488
1478126131829,319754240,79925248,399679488
1478126283840,319754240,79925248,399679488
1478126437542,319754240,79925248,399679488
1478126592812,319782912,79925248,399708160
1478126746990,319782912,79925248,399708160
1478126770721,319787008,79929344,399716352
1478126902314,319787008,79925248,399712256
1478127053911,319787008,79925248,399712256
1478127210270,319787008,79925248,399712256
1478127364021,319787008,79925248,399712256
1478127519750,319787008,79925248,399712256
1478127671337,319787008,79925248,399712256
1478127836114,319787008,79925248,399712256
1478127986563,319787008,79925248,399712256
1478128141901,319787008,79925248,399712256
1478128298839,319787008,79925248,399712256
1478128451619,319787008,79925248,399712256
1478128607409,319787008,79925248,399712256
1478128761956,319787008,79925248,399712256
1478128917984,319787008,79925248,399712256
1478129072740,319787008,79925248,399712256
1478129225873,319787008,79925248,399712256
1478129380622,319787008,79925248,399712256
1478129533657,319787008,79925248,399712256
1478129689288,319787008,79925248,399712256
1478129844745,319787008,79925248,399712256
1478129997509,319787008,79925248,399712256
1478130152140,319787008,79925248,399712256
1478130307076,319787008,79925248,399712256
1478130463351,319787008,79925248,399712256
1478130618968,319787008,79925248,399712256
1478130774605,319787008,79925248,399712256
1478130930281,319787008,79925248,399712256
1478131084264,319787008,79925248,399712256
1478131239460,319787008,79925248,399712256
1478131390989,319766528,79925248,399691776
1478131546087,319766528,79925248,399691776
1478131572598,319770624,79929344,399699968
1478131703227,319770624,79925248,399695872
1478131856917,319770624,79925248,399695872
1478132009052,319770624,79925248,399695872
1478132163981,319770624,79925248,399695872
1478132320730,319770624,79925248,399695872
1478132475086,319770624,79925248,399695872
1478132633641,319770624,79925248,399695872
1478132788503,319770624,79925248,399695872
1478132948884,319770624,79925248,399695872
1478133104171,319770624,79925248,399695872
1478133261256,319770624,79925248,399695872
1478133416433,319770624,79925248,399695872
1478133572145,319770624,79925248,399695872
1478133731545,319770624,79925248,399695872
1478133886207,319770624,79925248,399695872
1478134042191,319770624,79925248,399695872
1478134197792,319770624,79925248,399695872
1478134351946,319770624,79925248,399695872
1478134507824,319770624,79925248,399695872
1478134663662,319770624,79925248,399695872
1478134817771,319770624,79925248,399695872
1478134973098,319770624,79925248,399695872
1478135134141,319770624,79925248,399695872
1478135288365,319770624,79925248,399695872
1478135443796,319770624,79925248,399695872
1478135600142,319770624,79925248,399695872
1478135754471,319770624,79925248,399695872
1478135910211,319770624,79925248,399695872
1478136066074,318545920,79925248,398471168
1478136219945,319754240,79925248,399679488
1478136374857,319754240,79925248,399679488
1478136381203,319762432,79929344,399691776
1478136530246,319762432,79925248,399687680
1478136686720,319762432,79925248,399687680
1478136841039,319762432,79925248,399687680
1478136997453,319762432,79925248,399687680
1478137152120,319762432,79925248,399687680
1478137307760,319762432,79925248,399687680
1478137466305,319762432,79925248,399687680
1478137617045,319762432,79925248,399687680
1478137774652,319762432,79925248,399687680
1478137934463,319762432,79925248,399687680
1478138089982,319762432,79925248,399687680
1478138244385,319762432,79925248,399687680
1478138401071,319762432,79925248,399687680
1478138552158,319762432,79925248,399687680
1478138709051,319762432,79925248,399687680
1478138864216,319762432,79925248,399687680
1478139018472,319762432,79925248,399687680
1478139173930,319762432,79925248,399687680
1478139331643,319762432,79925248,399687680
1478139493683,319762432,79925248,399687680
1478139646967,319762432,79925248,399687680
1478139804334,319762432,79925248,399687680
1478139964718,319762432,79925248,399687680
1478140119878,319762432,79925248,399687680
1478140272110,319762432,79925248,399687680
1478140432651,319762432,79925248,399687680
1478140585091,319762432,79925248,399687680
1478140739294,319762432,79925248,399687680
1478140893324,318558208,79925248,398483456
1478141048522,319770624,79925248,399695872
1478141204804,319770624,79925248,399695872
1478141210802,319778816,79929344,399708160
1478141357015,319778816,79925248,399704064
1478141513650,319778816,79925248,399704064
1478141668119,319778816,79925248,399704064
1478141822693,319778816,79925248,399704064
1478141976913,319778816,79925248,399704064
1478142132720,319778816,79925248,399704064
1478142284474,319778816,79925248,399704064
1478142438173,319778816,79925248,399704064
1478142591836,319778816,79925248,399704064
1478142747751,319778816,79925248,399704064
1478142903039,319778816,79925248,399704064
1478143057308,319778816,79925248,399704064
